date,% Iron Feed,% Silica Feed,Starch Flow,Amina Flow,Ore Pulp Flow,Ore Pulp pH,Ore Pulp Density,Flotation Column 01 Air Flow,Flotation Column 02 Air Flow,Flotation Column 03 Air Flow,Flotation Column 04 Air Flow,Flotation Column 05 Air Flow,Flotation Column 06 Air Flow,Flotation Column 07 Air Flow,Flotation Column 01 Level,Flotation Column 02 Level,Flotation Column 03 Level,Flotation Column 04 Level,Flotation Column 05 Level,Flotation Column 06 Level,Flotation Column 07 Level,% Iron Concentrate,% Silica Concentrate
2017-03-10 09:00:00,"54,95","17,4","3232,71","586,121","396,24","9,92928","1,76","250,269","248,005","248,357","295,096","306,4","251,323","249,082","554,041","555,131","551,906","572,81","558,763","559,892","582,214","66,68","1,73"
2017-03-10 09:00:00,"54,95","17,4","3195,31","598,694","402,979","9,93245","1,76","250,291","251,235","248,906","295,096","306,4","250,972","250,488","553,69","550,153","557,143","539,295","544,938","572,883","586,684","66,68","1,73"
2017-03-10 09:00:00,"54,95","17,4","3160,64","598,633","404,033","9,93563","1,76","250,488","250,093","248,599","295,096","306,4","251,323","252,114","549,386","546,07","562,698","543,597","532,987","521,746","527,477","66,68","1,73"
2017-03-10 09:00:00,"54,95","17,4","3150,88","602,295","401,602","9,93881","1,76","250,532","251,038","249,587","295,096","306,4","250,994","248,972","539,777","541,594","542,25","562,538","541,971","525,275","518,322","66,68","1,73"
2017-03-10 09:00:00,"54,95","17,4","3142,58","595,703","401,074","9,94198","1,76","250,928","255,981","251,367","295,096","306,4","251,587","249,17","546,533","542,62","537,39","555,86","546,93","575,18","525,27","66,68","1,73"
2017-03-10 10:00:00,"54,95","17,4","3140,82","596,313","402,129","9,94516","1,76","251,016","255,278","251,389","295,096","306,4","251,521","249,324","545,682","543,469","537,768","555,43","546,489","573,388","524,774","66,52","1,81"
2017-03-10 10:00:00,"54,95","17,4","3130,86","600,891","410,83","9,94834","1,76","251,785","249,126","251,565","295,096","306,4","250,862","250,928","540,077","550,147","539,875","552,732","546,32","559,276","522,406","66,52","1,81"
2017-03-10 10:00:00,"54,95","17,4","3133,79","593,811","402,979","9,95151","1,76","251,609","250,862","251,367","295,096","306,4","250,269","252,444","558,945","540,631","528,814","559,413","576,61","578,54","545,022","66,52","1,81"
2017-03-10 10:00:00,"54,95","17,4","3150,68","603,699","397,295","9,95469","1,76","251,763","251,543","251,323","295,096","306,4","250,269","248,313","561,748","533,16","534,16","526,485","541,75","590,692","582,929","66,52","1,81"
2017-03-10 10:00:00,"54,95","17,4","3150,88","597,656","404,59","9,95787","1,76","251,433","245,676","250,818","295,096","306,4","250,334","249,082","553,39","534,86","535,562","544,844","544,445","602,06","613,614","66,52","1,81"
2017-03-10 10:00:00,"54,95","17,4","3143,46","588,379","397,236","9,96104","1,76","251,96","249,763","249,741","295,096","306,4","250,928","253,608","542,98","537,353","549,691","559,372","542,245","535,027","551,099","66,52","1,81"
2017-03-10 10:00:00,"54,95","17,4","3148,16","593,506","401,543","9,96422","1,76","251,367","249,807","248,95","295,096","306,4","250,774","248,577","542,88","545,793","564,099","568,358","546,207","523,315","519,317","66,52","1,81"
2017-03-10 10:00:00,"54,95","17,4","3146,09","591,675","395,244","9,9674","1,76","251,411","255,322","248,95","295,096","306,4","249,39","252,466","547,234","545,109","570,355","552,347","556,065","544,324","512,311","66,52","1,81"
2017-03-10 10:00:00,"54,95","17,4","3141,8","603,056","397,21","9,97057","1,76","251,911","252,822","248,887","295,096","306,4","249,478","247,119","556,614","556,909","561,336","533,393","526,333","579,313","531,056","66,52","1,81"
2017-03-10 10:00:00,"54,95","17,4","3134,57","586,195","412,839","9,97375","1,76","252,871","247,759","248,488","295,096","306,4","250,356","252,477","542,977","552,989","563,233","521,893","545,038","580,839","544,669","66,52","1,81"
2017-03-10 10:00:00,"54,95","17,4","3131,25","591,46","402,093","9,97693","1,76","252,267","246,512","252,11","295,096","306,4","251,022","248,835","543,173","557,666","561,182","552,101","540,555","569,58","556,433","66,52","1,81"
2017-03-10 10:00:00,"54,95","17,4","3118,75","597,076","392,754","9,9801","1,76","252,499","250,422","252,883","295,096","306,4","249,84","249,994","552,864","570,679","550,745","567,188","537,808","546,255","557,137","66,52","1,81"
2017-03-10 10:00:00,"54,95","17,4","3128,32","588,898","401,03","9,98328","1,76","253,07","249,28","252,334","295,096","306,4","250,06","252,916","531,544","554,74","538,038","545,955","543,787","508,306","523,263","66,52","1,81"
2017-03-10 10:00:00,"54,95","17,4","3082,42","597,778","389,736","9,98646","1,76","252,037","251,093","249,763","295,096","306,4","250,258","248,972","551,613","549,13","539,955","565,679","567,006","527,375","528,475","66,52","1,81"
2017-03-10 10:00:00,"54,95","17,4","3036,13","579,834","402,568","9,98963","1,76","252,246","246,083","248,489","295,096","306,4","250,104","249,456","562,599","564,591","537,363","565,198","550,973","567,368","558,906","66,52","1,81"
2017-03-10 10:00:00,"54,95","17,4","3056,64","591,034","402,832","9,99281","1,76","252,224","250,082","248,214","295,096","306,4","251,082","250,785","562,924","551,794","537,012","535,922","554,007","587,976","578,274","66,52","1,81"
2017-03-10 10:00:00,"54,95","17,4","3010,94","583,588","396,973","9,99599","1,76","251,829","250,609","250,906","295,096","306,4","249,818","252,081","550,212","553,525","540,279","558,435","542,796","564,092","558,023","66,52","1,81"
2017-03-10 10:00:00,"54,95","17,4","3077,34","585,815","391,89","9,99916","1,76","252,213","248,939","250,51","295,096","306,4","249,73","248,95","535,097","545,507","544,328","571,404","558,958","543,792","560,89","66,52","1,81"
2017-03-10 10:00:00,"54,95","17,4","3108,79","594,574","400,972","10,0023","1,76","251,598","252,817","250,917","295,096","306,4","251,917","249,038","546,808","546,268","552,797","588,987","566,758","522,194","545,607","66,52","1,81"
2017-03-10 10:00:00,"54,95","17,4","3135,74","584,686","399,258","10,0055","1,76","251,84","250,961","250,719","295,096","306,4","249,84","250,785","561,973","540,86","548,234","528,14","546,261","529,344","544,196","66,52","1,81"
2017-03-10 10:00:00,"54,95","17,4","3109,38","584,564","403,638","10,0087","1,76","252,488","247,489","250,928","295,096","306,4","250,071","252,07","569,656","550,578","550,258","530,161","553,759","585,708","549,078","66,52","1,81"
2017-03-10 10:00:00,"54,95","17,4","3106,45","593,262","402,246","10,0119","1,76","252,905","248,95","250,928","295,096","306,4","250,488","248,73","562,048","551,11","569,23","561,33","537,01","615,5","582,1","66,52","1,81"
2017-03-10 10:00:00,"54,95","17,4","3080,08","593,201","402,451","10,015","1,76","252,894","248,983","250,829","295,096","306,4","250,51","248,752","561,823","550,997","568,474","560,979","536,872","614,268","581,41","66,52","1,81"
2017-03-10 10:00:00,"54,95","17,4","3075,59","591,4","406,245","10,0181","1,76","252,642","249,675","248,95","295,096","306,4","250,928","249,236","556,393","549,189","553,931","553,069","535,031","588,172","565,11","66,52","1,81"
2017-03-10 10:00:00,"54,95","17,4","3026,17","579,773","404,121","10,0184","1,76","251,851","250,906","248,95","295,096","306,4","250,763","250,609","534,747","555,98","550,151","529,651","550,203","536,932","503,923","66,52","1,81"
2017-03-10 10:00:00,"54,95","17,4","2941,21","590,668","400,708","10,0188","1,76","252,664","250,543","248,928","295,096","306,4","247,698","252,664","539,201","562,1","546,695","529,027","560,168","535,196","498,732","66,52","1,81"
2017-03-10 10:00:00,"54,95","17,4","2903,71","598,602","398,95","10,0191","1,76","252,191","251,62","248,643","295,096","306,4","249,06","248,093","542,529","555,385","549,341","532,852","560,204","564,008","540,724","66,52","1,81"
2017-03-10 10:00:00,"54,95","17,4","2902,15","584,503","392,446","10,0195","1,76","251,202","252,125","251,158","295,096","306,4","251,071","248,741","543,53","549,87","550,341","562,733","552,46","584,448","561,138","66,52","1,81"
2017-03-10 10:00:00,"54,95","17,4","2939,65","592,316","401,133","10,0199","1,76","252,213","249,917","251,378","295,096","306,4","249,631","252,85","562,324","537,658","540,711","551,598","583,086","557,904","550,568","66,52","1,81"
2017-03-10 10:00:00,"54,95","17,4","2980,86","597,229","402,407","10,0202","1,76","251,587","251,455","251,565","295,096","306,4","250,06","247,753","557,869","551,28","552,042","538,105","557,306","548,664","549,662","66,52","1,81"
2017-03-10 10:00:00,"54,95","17,4","3024,22","591,156","405,278","10,0206","1,76","251,576","248,741","251,18","295,096","306,4","250,28","250,027","553,94","554,567","543,815","550,899","535,471","545,472","562,847","66,52","1,81"
2017-03-10 10:00:00,"54,95","17,4","3068,95","586,273","401,719","10,0209","1,76","251,345","244,885","251,785","295,096","306,4","250,477","249,576","541,929","555,64","553,31","574,472","548,25","554,824","573,662","66,52","1,81"
2017-03-10 10:00:00,"54,95","17,4","3094,14","592,59","402,744","10,0213","1,76","250,972","247,335","251,246","295,096","306,4","250,291","248,994","530,518","555,13","558,062","556,679","551,576","539,312","558,844","66,52","1,81"
2017-03-10 10:00:00,"54,95","17,4","3117,19","591,553","401,06","10,0216","1,76","251,763","254,147","248,928","295,096","306,4","250,598","249,994","530,918","545,96","550,341","549,57","535,388","519,031","536,614","66,52","1,81"
2017-03-10 10:00:00,"54,95","17,4","3136,72","593,811","400,693","10,022","1,76","250,862","252,85","248,456","295,096","306,4","248,533","252,916","539,526","554,932","541,169","541,37","537,094","549,364","542,877","66,52","1,81"
2017-03-10 10:00:00,"54,95","17,4","3155,47","592,896","398,906","10,0223","1,76","249,62","255,938","247,544","295,096","306,4","249,071","248,961","558,32","541,763","560,861","540,503","558,682","570,616","554,406","66,52","1,81"
2017-03-10 10:00:00,"54,95","17,4","3161,91","597,534","396,504","10,0227","1,76","249,862","254,795","250,093","295,096","306,4","251,268","249,258","554,266","546,98","545,22","539,745","541,199","589,544","593,026","66,52","1,81"
2017-03-10 10:00:00,"54,95","17,4","3125,59","597,198","393,809","10,023","1,76","250,466","249,016","250,95","295,096","306,4","249,39","250,873","558,145","543,977","540,198","566,936","536,57","571,511","567,073","66,52","1,81"
2017-03-10 10:00:00,"54,95","17,4","3132,03","591,034","405,103","10,0234","1,76","249,994","250,005","251,345","295,096","306,4","249,445","249,796","550,512","547,771","542,034","555,178","528,833","502,846","511,479","66,52","1,81"
2017-03-10 10:00:00,"54,95","17,4","3146,09","594,696","388,081","10,0237","1,76","248,972","245,083","250,829","295,096","306,4","250,203","249,181","550,062","538,77","538,631","564,411","540,209","523,427","501,193","66,52","1,81"
2017-03-10 10:00:00,"54,95","17,4","3183,01","587,555","407,827","10,0241","1,76","249,357","246,852","248,95","295,096","306,4","244,764","249,489","549,736","551,623","551,771","561,873","528,724","543,12","506,294","66,52","1,81"
2017-03-10 10:00:00,"54,95","17,4","3237,89","594,696","397,559","10,0244","1,76","248,719","249,049","248,928","295,096","306,4","244,49","251,312","535,547","550,691","548,854","528,414","548,717","594,556","535,674","66,52","1,81"
2017-03-10 10:00:00,"54,95","17,4","3312,89","587,28","408,867","10,0248","1,76","248,533","255,103","248,533","295,096","306,4","243,215","250,148","555,217","553,323","561,562","541,839","540,898","612,505","578,136","66,52","1,81"
2017-03-10 10:00:00,"54,95","17,4","3399,02","590,21","411,621","10,0252","1,76","248,961","254,795","248,95","295,096","306,4","243,292","247,917","557,544","551,768","559,43","550,039","542,273","628,474","615,625","66,52","1,81"
2017-03-10 10:00:00,"54,95","17,4","3519,92","601,807","400,415","10,0255","1,76","249,181","249,258","248,961","295,096","306,4","252,565","249,39","538,676","542,563","558,062","550,937","557,884","595,564","567,815","66,52","1,81"
2017-03-10 10:00:00,"54,95","17,4","3611,72","601,349","399,141","10,0259","1,76","249,357","254,619","249,313","295,096","306,4","249,994","253,312","542,254","541,961","560,807","554,261","546,563","546,06","506,346","66,52","1,81"
2017-03-10 10:00:00,"54,95","17,4","3610,94","593,323","401,104","10,0262","1,76","248,719","245,61","252,026","295,096","306,4","244,688","248,522","555,517","551,479","554,282","560,12","550,698","536,988","515,069","66,52","1,81"
2017-03-10 10:00:00,"54,95","17,4","3582,62","605,927","396,255","10,0266","1,76","248,544","249,17","251,906","295,096","306,4","243,391","248,862","546,383","557,857","545,859","544,706","558,874","567,004","541,822","66,52","1,81"
2017-03-10 10:00:00,"54,95","17,4","3675,78","602,966","399,316","10,0269","1,76","249,115","253,378","249,642","295,096","306,4","250,488","251,268","562,524","546,445","523,423","548,069","545,078","570,14","552,144","66,52","1,81"
2017-03-10 10:00:00,"54,95","17,4","3674,41","601,807","399,316","10,0273","1,76","248,071","254,004","250,269","295,096","306,4","250,488","249,39","562,048","554,51","544,95","548,44","541,42","548,86",549,"66,52","1,81"
2017-03-10 10:00:00,"54,95","17,4","3656,25","601,593","399,111","10,0276","1,76","248,104","253,795","250,225","295,096","306,4","250,367","249,39","561,823","555,02","544,896","548,264","541,667","548,356","548,807","66,52","1,81"
2017-03-10 10:00:00,"54,95","17,4","3598,68","597,412","395,347","10,028","1,76","248,73","249,774","249,423","295,096","306,4","248,093","249,412","557,594","563,776","543,924","546,053","547,747","538,948","545,526","66,52","1,81"
2017-03-10 10:00:00,"54,95","17,4","3552,73","594,757","397,998","10,0284","1,76","248,676","248,533","250,027","295,096","306,4","248,379","249,939","558,92","546,53","544,464","566,408","573,139","542,448","552,584","66,52","1,81"
2017-03-10 10:00:00,"54,95","17,4","3554,39","588,104","401,03","10,0304","1,76","247,665","244,962","249,62","295,096","306,4","245,907","251,807","564,901","556,267","536,147","544,414","558,38","548,972","547,892","66,52","1,81"
2017-03-10 10:00:00,"54,95","17,4","3589,36","583,038","405,176","10,0324","1,76","248,269","248,511","249,807","295,096","306,4","246,588","247,654","542,98","557,708","553,958","549,844","556,565","561,824","558,435","66,52","1,81"
2017-03-10 10:00:00,"54,95","17,4","3655,08","585,938","394,219","10,0344","1,76","247,841","248,577","249,412","295,096","306,4","247,852","248,258","542,204","563,662","561,454","555,022","561,029","563,364","560,529","66,52","1,81"
2017-03-10 10:00:00,"54,95","17,4","3669,24","586,365","397,354","10,0364","1,76","247,643","249,741","249,829","295,096","306,4","251,785","251,631","546,183","544,146","567,583","568,164","546,784","562,104","580,229","66,52","1,81"
2017-03-10 10:00:00,"54,95","17,4","3657,81","594,076","393,736","10,0384","1,76","247,872","248,071","249,808","295,096","306,4","247,297","248,249","558,712","551,653","566,633","555,821","554,588","557,1","574,673","66,52","1,81"
2017-03-10 10:00:00,"54,95","17,4","3687,3","585,938","399,316","10,0404","1,76","248,291","248,071","249,39","295,096","306,4","249,39","247,412","562,048","551,11","557,9","531,64","553,54","531,5","547,34","66,52","1,81"
2017-03-10 10:00:00,"54,95","17,4","3681,54","587,158","387,891","10,0424","1,76","248,511","251,367","249,829","295,096","306,4","250,488","253,784","566,052","542,62","549,26","567,97","518,84","525,9","541,27","66,52","1,81"
2017-03-10 10:00:00,"54,95","17,4","3641,5","581,665","387,598","10,0444","1,76","248,95","249,609","250,049","295,096","306,4","247,632","249,39","555,042","550,55","551,96","547,66","541,42","553,34","539,62","66,52","1,81"
2017-03-10 10:00:00,"54,95","17,4","3620,7","590,82","394,043","10,0464","1,76","248,071","251,147","249,829","295,096","306,4","252,246","249,609","554,541","536,95","550,88","541,41",526,"556,14","525,83","66,52","1,81"
2017-03-10 10:00:00,"54,95","17,4","3613,87","594,482","401,074","10,0484","1,76","248,511","244,775","249,609","295,096","306,4","248,071","251,367","550,537","542,05","549,26","554,3","535,36","564,54",549,"66,52","1,81"
